Artist,Title,Streams,Daily
Anirudh Ravichander,Naa Ready,"149,652,106","147,936"
Tiago PZK,Me Enteré,"149,440,479","89,208"
Vilen,Chidiya,"149,379,325","92,662"
KayBlack,Preferida,"149,117,131","197,418"
MC Caverinha,Cartão Black,"149,104,266","119,691"
Switch Disco,REACT,"149,020,110","218,909"
Gusttavo Lima,Saudade da Minha Vida,"148,820,854","49,435"
Käärijä,Cha Cha Cha,"148,589,005","87,605"
J Hus,Who Told You,"148,574,604","117,696"
Pritam,Zara Sa,"148,530,462","185,481"
"Tyler, The Creator",DOGTOOTH,"148,273,452","120,932"
Morgan Wallen,I Wrote The Book,"148,051,944","141,087"
Jessie Murph,Pray,"147,842,187","92,527"
Paris Paloma,labour,"147,605,281","293,576"
Travis Scott,HYAENA,"147,355,036","236,358"
Bad Bunny,SEDA,"147,304,380","143,138"
Rauw Alejandro,RON COLA,"146,325,954","53,431"
YOASOBI,祝福,"145,976,474","102,721"
Luan Pereira,MOLETOM,"145,750,394","128,102"
The Kid LAROI,TOO MUCH,"145,474,807","110,941"
Pritam,O Maahi,"145,399,590","497,600"
aespa,Spicy,"144,968,324","203,695"
Carin Leon,Alch Si,"144,799,889","334,124"
Iniko,Jericho,"144,614,239","121,424"
Taylor Swift,Out Of The Woods (Taylor's Version),"144,498,806","215,903"
Kali Uchis,I Wish you Roses,"144,491,768","110,150"
Sadie Jean,Locksmith,"144,405,200","166,211"
Olivia Rodrigo,ballad of a homeschooled girl,"144,234,452","193,538"
Fred again..,leavemealone,"143,756,914","354,450"
LATIN MAFIA,Patadas de Ahogado,"143,658,832","315,450"
Lil Durk,Stand By Me,"143,384,197","181,406"
Taylor Swift,Long Live (Taylor's Version),"142,651,844","175,982"
Tom Odell,Black Friday,"142,617,854","280,982"
TINI,La Loto,"142,528,624","34,909"
Victor Thompson,THIS YEAR (Blessings),"142,402,027","177,436"
Jorge & Mateus,Logo Eu,"142,389,307","143,164"
Alta Consigna,Culpable Tú,"142,223,639","100,360"
Junior H,TRES BOTELLAS,"142,105,738","387,336"
Nicki Nicole,8:00 AM,"141,975,977","120,500"
Young Miko,wiggy,"141,774,727","119,257"
MC Saci,Aquariano Nato,"141,762,447","330,011"
Juanes,Me Enamora,"141,589,909","129,827"
Aan Story,Trauma,"141,408,443","120,590"
Guilherme & Benuto,Esse B.O é Meu,"141,368,425","46,645"
Semicenk,Pişman Değilim,"140,966,942","128,517"
KAROL G,MAÑANA SERÁ BONITO,"140,660,157","164,463"
HYBS,Tip Toe,"140,641,295","437,955"
That Mexican OT,Johnny Dang,"140,635,202","245,364"
Duelo,Malabares,"140,527,693","94,554"
Olivia Rodrigo,logical,"140,336,423","160,625"
Troye Sivan,Got Me Started,"139,993,341","268,018"
Zara Larsson,On My Love,"139,977,133","206,158"
Tate McRae,run for the hills,"139,419,206","266,943"
Dominic Fike,Mama's Boy,"138,371,873","275,535"
Post Malone,Overdrive,"138,343,760","169,150"
boygenius,Not Strong Enough,"137,450,807","198,163"
Gunna,Baby Birkin,"137,242,054","21,332"
Ice Spice,Munch (Feelin’ U),"137,042,400","64,418"
Laufey,Promise,"137,026,066","374,134"
NF,HAPPY,"136,791,709","157,922"
Jimin,Face-off,"136,421,913","59,267"
Henrique & Juliano,Devia Ser Proibido,"136,369,388","168,830"
Cheema Y,California Love,"136,284,488","228,310"
Zack Tabudlo,Gusto,"136,053,850","145,795"
Kany García,La Siguiente,"135,781,564","165,405"
Peter Fox,Zukunft Pink,"135,542,565","71,664"
glichery,Sea Of Problems,"135,527,411","147,057"
Miley Cyrus,River,"135,119,554","40,366"
AYLIVA,Sie weiß,"135,103,269","82,294"
BLOK3,AFFETMEM,"135,031,555","104,839"
Grupo Frontera,LE VA DOLER,"135,002,349","107,015"
Drake,You Broke My Heart,"134,722,862","194,122"
Green Neon DJ,Puta Mexicana (Tik Tok Edit),"134,688,527","243,664"
Michelle Maciel,CCC,"134,217,827","106,158"
Taylor Swift,New Romantics (Taylor's Version),"133,883,576","226,936"
Taylor Swift,Shake It Off (Taylor's Version),"133,672,370","269,025"
XG,SHOOTING STAR,"133,307,323","148,535"
NXVAMANE,FRESH,"133,134,175","208,755"
Miksu / Macloud,Nachts wach,"132,914,548","87,653"
Chase & Status,Baddadan,"132,886,196","279,149"
DEMI,homebdy,"132,579,834","148,004"
Ana Castela,Fronteira,"132,447,581","358,232"
Taylor Swift,Better Than Revenge (Taylor's Version),"132,397,598","134,396"
Arcángel,ALV,"132,374,597","246,047"
Måneskin,HONEY (ARE U COMING?),"132,026,057","201,911"
Stephen Sanchez,High,"131,813,629","254,072"
Felipe Amorim,Fode Bem,"131,691,484","84,879"
TOMORROW X TOGETHER,Tinnitus (Wanna be a rock),"131,683,929","96,046"
Ana Castela,Tô Voltando,"131,368,760","108,428"
Morgan Wallen,’98 Braves,"131,349,660","146,062"
Ryan Gosling,I'm Just Ken (From Barbie The Album),"130,848,358","85,081"
Hev Abi,Alam Mo Ba Girl,"130,798,746","280,041"
Teya Dora,Džanum,"130,747,269","101,506"
Jassa Dhillon,SPAIN,"130,716,615","126,990"
Manan Bhardwaj,Arjan Vailly,"130,683,194","129,690"
Lil Uzi Vert,Flooded The Face,"130,594,662","120,023"
KAROL G,GUCCI LOS PAÑOS,"130,543,997","150,736"
JISOO,All Eyes On Me,"130,326,360","134,005"
Drake,Gently,"130,134,261","121,779"
Jere Klein,X ESO BB,"130,040,642","96,525"
Daniel Caesar,Superpowers,"129,821,416","368,525"
"Sergio Vega ""El Shaka""",Quién Es Usted,"129,666,944","120,440"
Offset,SAY MY GRACE,"129,205,840","175,644"
Atif Aslam,Pehli Nazar Mein,"129,100,450","200,256"
Bronco,Nunca Voy A Olvidarte,"128,875,445","217,251"
Doja Cat,Attention,"128,627,550","72,057"
Shakira,El Jefe,"128,590,716","100,310"
Duelo,Sentimientos De Cartón,"128,576,346","105,249"
Yamê,Bécane,"128,538,157","142,045"
Aliyah's Interlude,IT GIRL,"128,107,161","184,338"
Belle Kaffer,Não Para,"128,062,338","53,754"
Sayian Jimmy,Bad Boy,"127,835,379","131,573"
OneRepublic,West Coast,"127,720,668","46,937"
Taylor Swift,Sparks Fly (Taylor’s Version),"127,699,096","138,146"
Atif Aslam,Main Rang Sharbaton Ka,"127,599,532","273,697"
Slowboy,Brazilian Phonk Mano,"127,584,791","79,001"
Hailee Steinfeld,Coast,"127,397,852","51,826"
Bad Bunny,BABY NUEVA,"127,300,264","147,053"
Morgan Wallen,Don't Think Jesus,"127,275,574","48,607"
Tiziano Ferro,Tardes negras (2023 Remastered),"127,032,166","72,996"
Finesse,Gelosa,"126,892,962","64,514"
Liberación,Cómo Estás Tú,"126,658,447","113,013"
Louis Armstrong,Summertime,"126,474,694","49,428"
Luca-Dante Spadafora,Mädchen auf dem Pferd,"126,379,978","127,378"
Cardenales De Nuevo León,Quiero Que Sepas,"126,024,119","132,121"
Hugo & Guilherme,Elevador,"125,922,165","135,731"
Luan Santana,DEJA VU,"125,598,103","134,571"
rhodessa,Kisame,"125,144,679","255,675"
Odetari,HYPNOTIC DATA,"124,967,798","260,300"
KAROL G,TUS GAFITAS,"124,594,241","110,705"
Nicki Minaj,Everybody,"124,533,832","152,808"
Andmesh,Andaikan Kau Datang,"123,720,208","90,346"
Old Dominion,Memory Lane,"123,701,743","235,609"
juan karlos,ERE,"123,554,414","110,370"
Donne Maula,Bercinta Lewat Kata,"123,521,733","144,440"
Lil Tecca,HVN ON EARTH,"123,103,248","136,257"
Ana Mena,LAS 12,"122,936,713","73,229"
AgroPlay,Dia de Fluxo,"122,729,788","335,137"
Taylor Swift,Welcome To New York (Taylor's Version),"122,578,260","167,773"
Maluma,Junio,"122,525,221","39,755"
Juan Magán,Verano Azul,"122,523,278","66,945"
MC PH,Tenho Que Me Decidir,"122,488,816","189,659"
XG,LEFT RIGHT,"122,278,408","137,269"
Cup of Joe,Tingin,"122,275,778","384,684"
FISHER,Atmosphere,"122,227,482","328,367"
Jimin,Alone,"121,924,834","55,572"
Pritam,Dil Ibaadat,"121,880,009","155,424"
TWICE,SET ME FREE,"121,688,806","79,098"
Russell Dickerson,She Likes It,"121,430,446","53,305"
Arijit Singh,Ve Maahi,"121,405,666","121,255"
NewJeans,ASAP,"121,271,022","144,002"
YOVNGCHIMI,TU$$I,"121,153,712","571,514"
Gustavo Moura & Rafael,Digitando,"121,051,710","149,448"
Intocable,Alguien Te Va A Hacer Llorar,"120,874,721","62,775"
KAROL G,KÁRMIKA,"120,585,323","130,715"
Jung Kook,Please Don't Change,"120,551,005","192,368"
Anirudh Ravichander,"Dippam Dappam (From ""Kaathuvaakula Rendu Kaadhal"")","120,442,368","70,020"
Arijit Singh,Zaalima,"120,340,951","174,861"
Jay Wheeler,PACTO,"120,094,312","131,681"
Hev Abi,Walang Alam,"120,049,197","486,152"
Dygta,Tapi Tahukah Kamu?,"119,893,009","372,934"
Jaani,Saari Duniya Jalaa Denge,"119,512,638","234,037"
Connor Price,Violet,"119,388,908","87,029"
Bizarrap,No soy Eterno,"119,262,854","242,227"
Olivia Rodrigo,pretty isn’t pretty,"119,215,028","168,720"
Rema,Charm,"119,062,811","142,254"
Liberación,Ese Loco Soy Yo,"118,911,102","127,872"
Shania Twain,From This Moment On,"118,707,759","45,433"
DELLAFUENTE,Manos Rotas,"118,669,344","245,628"
Arijit Singh,Qaafirana,"118,661,598","150,207"
Arijit Singh,"Aabaad Barbaad (From ""Ludo"")","118,602,889","84,592"
Hilltop Hoods,Cosby Sweater,"118,463,783","39,893"
NewJeans,Get Up,"118,245,892","139,436"
Feid,FERXXO 151,"118,151,824","201,551"
Emilia,Exclusive.mp3,"118,130,064","171,518"
Henrique & Juliano,Rancorosa,"117,985,395","100,546"
The Kid LAROI,NIGHTS LIKE THIS,"117,743,911","1,967,609"
SZA,Kill Bill,"117,564,731","33,644"
Anirudh Ravichander,"Idhazhin Oram (From ""3 (Tamil)"")","117,527,356","95,113"
Quevedo,AHORA QUÉ,"116,904,774","107,929"
Intocable,Enséñame A Olvidarte,"116,750,657","75,225"
Tiagz,Tacata (Remix),"116,529,154","295,096"
xxanteria,BAIXO,"116,501,167","259,403"
Mimi Webb,House On Fire,"116,218,474","34,568"
Zé Felipe,Vacilão,"116,188,571","23,375"
Jere Klein,PRINCESITA DE ...,"116,038,605","170,228"
S3BZS,MONTAGEM,"115,788,200","1,318,282"
Joel Corry,Lionheart (Fearless),"115,467,707","98,682"
Ingrid Andress,Wishful Drinking,"114,776,303","37,345"
Samuray,Él Soy Yo,"114,679,751","81,843"
Yung Yury,TABU.,"114,623,374","76,119"
Intocable,Eres Mi Droga,"114,577,667","76,654"
6arelyhuman,XOXO (Kisses Hugs),"114,518,158","147,596"
Kany García,DPM (De Pxta Madre),"114,350,538","144,002"
Cris Mj,Diabólica,"114,265,276","571,745"
V,For Us,"114,083,623","133,993"
Chanel,Clavaito,"114,046,698","103,126"
Dyamante DJ,Vai Novinha Ah Ah Ah,"113,979,342","50,679"
Feid,ALAKRAN,"113,869,355","309,650"
Jung Kook,Hate You,"113,702,495","153,614"
Kill Eva,Psycho Dreams (Sped Up),"113,634,251","195,540"
Cleffy,Meet you at the Graveyard,"112,911,552","361,236"
Hugo & Guilherme,Metade De Mim,"112,852,792","62,244"
Morgan Wallen,Sunrise,"112,836,286","140,902"
Joel Corry,I Wish,"112,802,240","26,890"
Anne-Marie,UNHEALTHY,"112,746,262","91,025"
Ferrugem,Até que enfim,"112,710,910","63,793"
Post Malone,Enough Is Enough,"112,671,538","98,322"
Gustavo Mioto,Fake News,"112,486,043","31,140"
Quevedo,DAME,"112,359,650","93,841"
Grupo Frontera,EN ALTAVOZ,"112,273,182","264,705"
Miksu / Macloud,Nachts wach (Lila Wolken Bootleg),"112,148,547","95,315"
Grupo Menos É Mais,Adorei,"112,140,521","128,419"
Travis Scott,MODERN JAM,"112,037,052","161,097"
Anne-Marie,PSYCHO,"111,944,856","42,224"
V,Blue,"111,767,915","147,135"
Virlan Garcia,El Chamaquito,"111,712,220","56,649"
Taylor Swift,Suburban Legends (Taylor's Version) (From The Vault),"111,663,353","117,815"
Denny,Chale Jaana Phir (Humko Tere Bina),"111,585,990","148,422"
Zé Neto & Cristiano,Seu Polícia,"111,570,587","105,541"
TINI,Maldita Foto,"111,373,085","26,645"
Nate Smith,World on Fire,"111,303,880","236,296"
Henrique & Juliano,Te Esqueci Sem Querer,"111,115,401","196,431"
Jimin,Interlude : Dive,"111,097,069","41,383"
Taylor Swift,Dear John (Taylor's Version),"111,033,524","92,420"
Odetari,YOU'RE TOO SLOW (Bonus),"111,032,328","184,061"
Rauw Alejandro,DE CAROLINA,"111,029,481","73,287"
Bad Bunny,MERCEDES CAROTA,"110,920,125","151,174"
Isadora Pompeo,Bênçãos Que Não Têm Fim (Counting My Blessings),"110,301,891","324,288"
Bronco,Oro,"110,229,097","163,484"
Tyla,Truth or Dare,"110,226,485","299,189"
Joel Corry,What Would You Do?,"110,101,538","28,582"
Karan Aujla,Admirin' You,"109,816,437","264,292"
Travis Scott,SIRENS,"109,681,266","148,736"
Emilia,GTA.mp3,"109,659,959","105,274"
Mc Ws da leste,Tipo Hollywood,"109,658,426","135,246"
V,Slow Dancing (Piano Ver.),"109,387,230","97,767"
Nadin Amizah,Semua Aku Dirayakan,"109,338,002","230,264"
Bad Bunny,TELEFONO NUEVO,"109,059,564","128,903"
CHINCHILLA,Little Girl Gone,"109,027,127","164,951"
Mc IG,Noite Fria,"108,323,388","134,117"
Sigala,Stay the Night,"108,256,550","46,766"
Jaz,Bersamamu,"108,241,041","123,516"
Quevedo,YANKEE,"108,126,581","46,102"
Jelly Roll,Save Me,"107,883,246","229,165"
lucidbeatz,Let U Go,"107,770,221","189,481"
Varinder Brar,Thaa,"107,470,779","120,469"
Frédéric Chopin,"Nocturne No. 2 in E-Flat Major, Op. 9 No. 2","107,133,861","50,774"
Taylor Swift,Speak Now (Taylor's Version),"107,079,768","98,435"
akiaura,Sleepwalker,"106,827,333","190,367"
Doechii,What It Is (Block Boy),"106,794,577","74,618"
GREGO,Pane no Sistema,"106,787,751","137,984"
Sexyy Red,SkeeYee,"106,735,222","170,872"
ALIZADE,24/7,"106,469,070","72,230"
Lijay,I love freaks,"106,419,837","82,266"
Bad Bunny,CYBERTRUCK,"106,404,258","122,462"
Pritam,Tu Hi Haqeeqat,"106,267,061","114,400"
Uzielito Mix,Linea Del Perreo,"106,189,805","123,591"
Natanael Cano,Eres,"105,998,393","130,386"
Aitana,Los Ángeles,"105,934,427","85,410"
MAN WITH A MISSION,絆ノ奇跡,"105,929,178","136,899"
Grupo Menos É Mais,Até Que Durou / Tu Mandas No Meu Coração / Adorei / Supera,"105,870,655","93,361"
Big One,Mentiras | CROSSOVER #3,"105,785,602","110,257"
Fuerza Regida,BARBIEZ,"105,644,827","256,588"
Zé Neto & Cristiano,Amigo Taxista,"105,519,087","52,934"
Los Tucanes De Tijuana,El Tucanazo,"105,509,387","93,599"
Juice WRLD,734,"105,509,384","32,752"
Zach Bryan,East Side of Sorrow,"105,414,904","204,547"
Mrs. GREEN APPLE,Soranji,"105,319,850","205,048"
Fabio Asher,Tanpa Rasa Bersalah,"105,120,536","199,299"
elijah woods,"24/7, 365","104,993,276","277,303"
Mrs. GREEN APPLE,ケセラセラ,"104,784,223","279,930"
Travis Scott,SKITZO,"104,749,932","135,097"
Taylor Swift,Clean (Taylor's Version),"104,614,118","145,026"
Uzielito Mix,Otro Show,"104,613,993","101,712"
Gusttavo Lima,Ex dos Meus Sonhos,"104,540,241","22,808"
Anirudh Ravichander,"Pathala Pathala (From ""Vikram"")","104,379,775","73,537"
Traia Véia,Eu Não Previ,"104,287,632","121,873"
BSS,Fighting (Feat. Lee Young Ji),"104,078,924","111,480"
Taylor Swift,All You Had To Do Was Stay (Taylor's Version),"104,032,072","126,167"
Halodayı,Aman Güzel Yavaş Yürü,"103,643,600","137,471"
Milo j,UNA BALA,"103,507,651","153,367"
sped up viral,moonlight (kali uchis),"103,488,152","152,337"
Bad Bunny,THUNDER Y LIGHTNING,"103,470,988","110,926"
Taylor Swift,Mean (Taylor's Version),"103,257,942","94,634"
Travis Scott,GOD'S COUNTRY,"102,819,224","126,669"
Juanes,Gotas De Agua Dulce,"102,648,035","79,856"
Grupo Bryndis,"Quizás Si, Quizás No","102,490,161","97,767"
"Tyler, The Creator",SORRY NOT SORRY,"102,413,707","70,179"
boygenius,Cool About It,"102,363,546","146,306"
Bad Bunny,MR. OCTOBER,"102,314,142","101,143"
Tiësto,Pump It Louder,"102,100,234","99,636"
Kany García,Titanic,"101,815,305","65,512"
Taylor Swift,The Story Of Us (Taylor's Version),"101,787,705","102,362"
Cardenales De Nuevo León,Necesito Decírtelo,"101,730,527","178,344"
Oscar Maydon,Tipo Gatsby,"101,706,319","195,670"
Jung Kook,Closer to You,"101,672,748","164,258"
AriBeatz,MIRAGE,"101,623,031","64,373"
Gorillaz,Cracker Island,"101,306,832","56,328"
Chris Stapleton,Think I'm In Love With You,"101,239,078","502,905"
Peso Pluma,77,"101,136,595","54,319"
Gusttavo Lima,Desejo Imortal (It Must Have Been Love),"101,094,537","74,309"
SPITZ,美しい鰭,"100,890,466","168,562"
HARDY,red,"100,791,702","136,004"
Olivia Rodrigo,teenage dream,"100,499,059","150,774"
GenriX,novocaine,"100,494,309",
Rauw Alejandro,PICARDÍA,"100,321,735","86,794"
Manuel Turizo,Éxtasis,"100,303,401","45,298"
