Artist,Title,Streams,Daily
Post Malone,A Thousand Bad Times,"237,968,212","41,081"
KEVVO,105 F Remix,"237,606,013","110,256"
Luíza & Maurílio,S de Saudade,"237,153,733","66,368"
Labrinth,When I R.I.P.,"236,955,313","66,176"
AJR,100 Bad Days,"236,647,677","78,397"
Faye Webster,Kingston,"236,548,280","293,402"
BTS,Jamais Vu,"236,541,081","37,086"
GIULIA BE,menina solta,"236,496,207","80,292"
J Balvin,COMO UN BEBÉ,"236,271,310","96,252"
NAV,Tap,"235,838,254","21,242"
Lizzo,Boys,"235,079,855","43,959"
ILLENIUM,Good Things Fall Apart,"234,849,011","51,681"
IV Of Spades,Come Inside Of My Heart,"234,780,962","157,504"
Coldplay,Orphans,"234,752,610","86,647"
Dermot Kennedy,Giants,"234,665,442","36,769"
Mark Ronson,Find U Again,"234,225,493","15,081"
Noriel,Cuerpo en Venta,"233,546,147","57,357"
Mau y Ricky,La Boca,"232,608,041","17,037"
Bryce Vine,La La Land,"232,058,145","65,950"
Vishal-Shekhar,"Ghungroo (From ""War"")","231,908,279","124,917"
Dilsinho,Péssimo Negócio (Ao Vivo),"231,856,762","96,509"
Foster The People,Imagination,"231,056,439","74,350"
Luke Combs,"1, 2 Many","230,662,642","227,447"
Roddy Ricch,Start Wit Me,"230,556,217","40,341"
Travis Scott,HIGHEST IN THE ROOM,"230,275,335","43,829"
Wallows,Remember When,"230,185,938","120,249"
Lana Del Rey,Mariners Apartment Complex,"230,015,461","96,604"
Matuê,Kenny G,"230,009,003","91,773"
Bebe Rexha,Last Hurrah,"229,829,743","23,615"
Jonas Esticado,Investe Em Mim,"229,644,828","18,177"
Black Pumas,Colors,"228,428,996","248,612"
Khalid,My Bad,"227,964,535","20,998"
Maren Morris,The Bones,"227,923,770","46,097"
Sachet Tandon,"Mere Sohneya (From ""Kabir Singh"")","227,608,008","259,666"
Sofía Reyes,R.I.P.,"227,341,655","19,686"
H.E.R.,Slide,"226,818,545","44,161"
Gusttavo Lima,A Gente Fez Amor,"226,787,752","18,932"
BONES,AirplaneMode,"226,674,986","170,887"
DaBaby,Goin Baby,"226,412,303","19,200"
Tropkillaz,Bola Rebola,"225,577,131","41,930"
Reik,Aleluya,"224,997,298","44,784"
Ed Sheeran,Take Me Back to London,"224,884,406","41,935"
Los Dos Carnales,Vida Ventajosa,"224,539,895","245,007"
Edwin Luna y La Trakalosa de Monterrey,Fíjate Que Sí,"223,570,588","68,072"
Dean Lewis,7 Minutes,"222,490,712","26,828"
Alfredo Olivas,El Vals Del Olvido,"222,469,610","355,533"
Paulo Londra,Forever Alone,"221,962,509","83,127"
Akhil Sachdeva,"Tera Ban Jaunga (From ""Kabir Singh"")","221,083,661","201,424"
Morat,A Dónde Vamos,"220,953,641","109,908"
Lana Del Rey,Fuck it I love you,"220,822,663","77,727"
Matheus & Kauan,Quarta Cadeira,"220,101,761","91,186"
TINI,Oye,"219,679,196","62,496"
Jorge & Mateus,Tijolão,"219,622,544","36,256"
Maluma,Qué Pena,"217,961,792","23,197"
Brent Faiyaz,Fuck The World (Summer in London),"217,940,678","61,079"
Camilo,No Te Vayas,"217,642,330","28,759"
Post Malone,I'm Gonna Be,"217,244,077","41,711"
ANAVITÓRIA,Pupila,"217,186,369","101,607"
"Tyler, The Creator",A BOY IS A GUN*,"217,121,556","100,517"
December Avenue,Kung 'Di Rin Lang Ikaw,"216,963,790","69,837"
Harry Styles,Canyon Moon,"216,953,409","48,912"
Daniel Caesar,CYANIDE,"216,696,540","110,176"
Josh A,Pain,"216,520,478","51,662"
DaBaby,Baby Sitter,"216,487,512","17,632"
Polo G,Finer Things,"216,195,056","57,358"
Pitbull,No Lo Trates,"216,038,482","36,294"
Rotimi,In My Bed,"216,032,759","125,661"
Ghetto Kids,Tra Tra Tra Remix,"215,952,523","76,320"
Felix Jaehn,Close Your Eyes,"215,736,334","31,575"
Cazzu,Nada,"215,538,541","203,961"
PNL,Au DD,"215,472,475","46,407"
Hozier,Movement,"215,443,925","115,739"
Rammstein,Ausländer,"215,110,516","125,440"
Melanie Martinez,High School Sweethearts,"215,008,623","112,642"
Pk,Quando a vontade bater (Participação especial de PK Delas),"214,986,651","119,858"
GIMS,Hola Señorita,"214,559,897","129,570"
Martin Garrix,No Sleep,"214,062,129","22,769"
Dreamville,Costa Rica,"213,110,258","40,162"
Luke Combs,Lovin' On You,"212,961,226","118,497"
Lil Dicky,Earth,"212,592,642","27,271"
Jonas Brothers,Cool,"212,576,757","22,437"
Marília Mendonça,Todo Mundo Vai Sofrer,"212,366,899","52,067"
Lil Tjay,Hold On,"212,324,411","43,287"
Cordae,RNP,"212,211,719","64,219"
BTS,Lights,"212,142,045","35,108"
Drake,Behind Barz,"211,655,072","26,355"
Rich Music LTD,Perreo en La Luna,"211,626,780","38,567"
Confetti,Ghost,"211,296,052","130,589"
Steve Lacy,N Side,"211,223,291","117,054"
Young T & Bugsey,Don't Rush,"211,190,577","36,670"
John K,if we never met,"210,372,372","34,043"
Post Malone,Staring At The Sun,"210,322,065","54,872"
Chance the Rapper,Hot Shower,"210,162,048","17,120"
Residente,Bellacoso,"209,792,042","32,618"
Jorge & Mateus,Cheirosa,"209,610,494","23,967"
WOS,MELÓN VINO,"209,487,846","85,413"
Orochi,Amor de Fim de Noite,"209,322,973","135,440"
Jax Jones,Harder,"208,888,704","10,562"
Dalex,Bellaquita,"208,699,846","35,387"
Paulo Londra,Solo Pienso En Ti,"208,291,230","64,966"
YUNGBLUD,11 Minutes,"207,527,289","34,052"
Alejandro Sanz,Mi Persona Favorita,"207,477,623","71,311"
Vishal Mishra,Pehla Pyaar,"206,996,220","186,578"
Rels B,SIN MIRAR LAS SEÑALES,"206,345,432","137,162"
Sachet Tandon,"Bekhayali (From ""Kabir Singh"")","205,964,260","179,916"
Zé Neto & Cristiano,Ferida Curada,"205,797,916","140,694"
Tiësto,God Is A Dancer,"205,558,166","20,321"
PRETTYMUCH,Phases,"205,524,929","24,201"
Luke Chiang,Shouldn't Be,"205,470,898","200,836"
Halsey,Without Me,"205,091,889","53,099"
Bizarrap,"Aleman: Bzrp Music Sessions, Vol. 15","205,080,213","65,596"
David Guetta,Better When You're Gone,"205,015,235","16,926"
Apache 207,200 km/h,"204,962,724","54,454"
FISHER,You Little Beauty,"204,843,981","65,283"
Lil Loaded,6locc 6a6y,"204,343,263","122,059"
James TW,Say Love,"204,070,203","11,940"
Gryffin,All You Need To Know,"203,504,249","28,036"
Piso 21,Una Vida Para Recordar,"203,477,813","63,816"
JR Torres,Un Suspiró,"203,461,878","158,791"
Kevin Abstract,Peach,"202,679,419","44,665"
Kevin Gates,Big Gangsta,"202,414,484","67,357"
NIKI,La La Lost You,"202,094,916","329,486"
Harry Styles,Treat People With Kindness,"201,760,234","38,733"
The Score,Born For This,"201,368,513","101,709"
Dennis Lloyd,Never Go Back,"201,356,937","26,276"
Soegi Bornean,Asmalibrasi,"201,260,117","103,190"
JACKBOYS,WHAT TO DO?,"201,136,356","92,333"
BENEE,Glitter,"201,008,731","36,123"
King Gnu,白日,"199,850,703","73,721"
Sech,Solita,"199,776,048","37,669"
Alejandro Fernández,Caballero,"199,471,890","80,012"
A$AP Rocky,Babushka Boi,"199,344,246","35,613"
Los 2 de la S,Es Que Me Gustas,"199,165,524","154,438"
Grupo Firme,El Amor No Fue Pa´ Mí,"199,073,278","60,676"
Parker McCollum,Pretty Heart,"198,798,315","89,371"
AJ Mitchell,Slow Dance,"198,405,747","25,662"
Florida Georgia Line,Talk You Out Of It,"197,990,057","25,064"
Kane Brown,Good as You,"197,969,928","39,085"
Os Barões Da Pisadinha,Tá Rocheda,"197,320,446","44,677"
Rochak Kohli,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")","196,988,030","111,008"
Trippie Redd,6 Kiss,"196,670,039","33,863"
Jonas Brothers,Like It's Christmas,"196,466,023","4,337"
Blueface,Daddy,"196,351,775","19,856"
Trippie Redd,Death,"196,086,515","35,730"
Ben&Ben,Pagtingin,"195,400,999","115,249"
j-hope,Chicken Noodle Soup,"194,958,492","40,718"
Cuco,Bossa No Sé,"194,940,519","42,888"
Luis R Conriquez,El Buho,"194,727,152","81,593"
December Avenue,Sa Ngalan Ng Pag-Ibig,"194,726,337","106,773"
ChocQuibTown,Pa Olvidarte,"194,616,771","27,171"
Nipsey Hussle,Racks in the Middle,"194,467,514","28,643"
League of Legends,Phoenix,"194,365,703","58,979"
Rammstein,Radio,"194,148,948","106,138"
SZA,Power is Power,"193,996,539","36,215"
Lalo Ebratt,Déjate Querer,"193,851,617","19,061"
JACKBOYS,GANG GANG,"192,470,360","51,223"
Still Woozy,Habit,"192,397,012","62,788"
Murilo Huff,Dois Enganados,"192,283,097","251,757"
Capital Bra,110,"191,674,700","30,675"
NF,Time,"191,586,604","16,745"
Becky G,MALA SANTA,"191,449,502","27,254"
Why Don't We,I Don't Belong In This Club,"191,116,019","15,002"
Offset,Red Room,"191,004,725","27,205"
NF,Hate Myself,"190,921,498","67,978"
Dreamville,Down Bad,"190,897,554","46,036"
Morat,Enamórate De Alguien Más,"190,177,849","96,805"
Riley Green,I Wish Grandpas Never Died,"189,906,971","94,324"
P!nk,Can We Pretend,"189,420,864","17,908"
Jake Owen,Down To The Honkytonk,"189,394,947","75,377"
Zé Neto & Cristiano,Barzinho Aleatório,"189,297,311","25,024"
Grupo Firme,Cada Vez Te Extraño Más,"189,212,538","45,704"
Lana Del Rey,How to disappear,"189,053,815","140,928"
Jon Pardi,Heartache Medication,"188,730,899","145,470"
Melanie Martinez,Show & Tell,"188,504,464","94,143"
Cannons,Fire for You,"188,318,552","114,593"
Motionless In White,Another Life,"188,046,155","154,867"
Nicky Jam,Atrévete,"188,014,893","14,120"
Rauw Alejandro,Que Le De,"187,646,089","12,246"
Jason Aldean,Got What I Got,"187,439,594","58,388"
Ariana Grande,MONOPOLY,"187,392,024","25,951"
Freddie Dredd,Cha Cha,"187,225,821","45,648"
Internet Money,Somebody,"186,961,640","24,777"
Gryffin,Body Back,"186,861,795","28,737"
J.I the Prince of N.Y,Need Me,"186,494,504","55,808"
MC Du Black,Gaiola É o Troco,"186,258,735","47,789"
Arthur Nery,Higa,"185,970,796","151,177"
Sueco,fast,"185,521,935","24,970"
Grupo 360,Seguimos Laborando,"185,512,342","142,097"
Chris Brown,Undecided,"185,031,414","31,434"
Nanpa Básico,Canela,"184,441,737","101,034"
Ilkay Sencan,Rockstar,"184,057,392","77,857"
Dolu Kadehi Ters Tut,Gitme,"183,894,909","142,765"
PEDRO SAMPAIO,SENTADÃO,"183,580,796","36,613"
Yasser Desai,Makhna,"182,982,700","136,459"
Daun Jatuh,Resah Jadi Luka,"182,636,041","264,529"
Joel Corry,Sorry,"182,454,990","31,943"
Marília Mendonça,Serenata,"182,362,943","68,599"
FILV,Clandestina,"182,207,650","96,920"
Dua Lipa,Future Nostalgia,"181,802,530","31,485"
Lana Del Rey,hope is a dangerous thing for a woman like me to have,"181,759,676","45,664"
Christian Nodal,Si Te Falta Alguien,"181,377,796","120,383"
BTS,Intro : Persona,"181,252,118","25,830"
Los Retros,Someone To Spend Time With,"180,852,494","151,530"
Martin Garrix,Used To Love,"180,825,811","19,557"
Javiielo,Pa Los Gustos Los Colores,"180,664,866","92,647"
Lil Skies,Magic,"180,590,003","49,863"
Taylor Swift,Christmas Tree Farm,"180,433,480","16,983"
Di Propósito,Manda Áudio,"180,297,118","82,138"
Rels B,Mejor No Nos Vemos,"180,265,539","87,775"
Lizzo,Tempo,"180,261,436","22,635"
Capital Bra,Tilidin,"180,229,906","30,000"
Chase Atlantic,HEAVEN AND BACK,"179,974,154","221,096"
Wallows,Scrawny,"179,922,388","61,639"
Aitana,+ (MÁS),"179,666,216","42,216"
Swae Lee,Won't Be Late,"179,579,965","44,728"
Miranda Lambert,Bluebird,"179,345,241","56,561"
Summer Walker,Playing Games,"179,343,906","36,784"
Fred De Palma,Una volta ancora,"179,214,448","53,400"
OFFICIAL HIGE DANDISM,I Love...,"179,132,175","59,198"
Gilsons,Várias Queixas,"178,972,361","237,041"
Rich Music LTD,Imaginate,"178,810,627","100,008"
Summer Walker,I'll Kill You,"178,682,377","106,147"
Juanes,Bonita,"178,649,235","50,217"
Post Malone,Allergic,"177,992,359","25,850"
Calein,Umaasa,"177,875,355","196,235"
GAMPER & DADONI,Bittersweet Symphony,"177,821,918","115,481"
Chris Brown,Don't Check On Me,"177,102,113","19,365"
Flipp Dinero,How I Move,"177,060,074","21,103"
Rvfv,Mirándote,"176,999,849","290,295"
Payal Dev,"Tum Hi Aana (From ""Marjaavaan"")","176,970,664","139,337"
Thomas Rhett,Beer Can’t Fix,"176,706,932","90,676"
Chris Brown,Heat,"176,512,975","46,170"
JP Cooper,Sing It With Me,"176,414,129","19,661"
FLETCHER,Undrunk,"176,064,002","22,259"
J Balvin,MOJAITA,"176,013,033","27,520"
Farruko,La Cartera,"175,817,686","23,122"
Guaynaa,Rebota,"175,481,444","15,705"
Daddy Yankee,Con Calma,"175,361,130","32,160"
Ed Sheeran,I Don't Care,"175,306,451","28,790"
Khalid,Free Spirit,"175,208,549","15,312"
JONY,Love Your Voice,"175,032,794","73,810"
Alok,On & On,"174,996,354","37,060"
Burna Boy,Gbona,"174,845,610","138,329"
Russ Millions,Keisha & Becky,"174,674,048","39,234"
Maná,Rayando el Sol,"174,657,090","48,408"
Why Don't We,Unbelievable,"174,496,232","17,451"
Flo Milli,In The Party,"174,304,557","53,106"
K CAMP,Lottery (Renegade),"174,270,135","14,910"
Justin Quiles,No Quiero Amarte,"174,190,392","8,596"
Sido,2002,"173,640,840","52,880"
TOMORROW X TOGETHER,9 and Three Quarters (Run Away),"173,559,137","47,965"
Will Smith,Friend Like Me,"173,377,462","69,787"
The Score,Stronger,"173,268,231","64,717"
Pritam,Kalank,"173,200,958","209,774"
Casa Worship,A Casa É Sua,"173,154,430","180,353"
TINI,Fresa,"173,019,033","27,196"
Tyga,Goddamn,"172,910,696","16,208"
PNL,Deux frères,"172,646,907","64,225"
Louis Tomlinson,Two of Us,"172,422,033","17,418"
Camila Cabello,Easy,"172,165,874","17,724"
Luke Combs,Does To Me,"172,113,210","112,662"
Daya,Insomnia,"172,022,281","22,730"
Chris Lane,"Big, Big Plans","171,956,895","36,767"
Roddy Ricch,Bacc Seat,"171,545,111","30,885"
TOMORROW X TOGETHER,CROWN,"171,522,573","37,457"
Lunay,Soltera,"171,468,987","18,181"
Melanie Martinez,Class Fight,"171,429,048","122,568"
Lana Del Rey,Venice Bitch,"170,670,022","63,094"
Ninho,Maman ne le sait pas,"170,632,248","62,501"
Cochise,Hatchback,"170,519,952","54,660"
Jhené Aiko,Triggered (freestyle),"170,474,519","50,130"
Aaron May,"I'm Good Luv, Enjoy.","170,404,065","396,376"
Becky G,DOLLAR,"170,264,245","24,746"
Ed Maverick,Ropa De Bazar,"169,943,340","154,423"
Post Malone,Wow.,"169,920,752","20,427"
Kane Brown,Lose It,"169,779,411","33,563"
Drax Project,Catching Feelings,"169,763,550","19,758"
Luis Fonsi,Date La Vuelta,"169,705,568","21,841"
Alec Benjamin,Let Me Down Slowly,"169,534,270","57,042"
Camilo,La Difícil,"169,509,839","25,041"
Ed Sheeran,BLOW,"169,207,635","51,145"
Kane Brown,Homesick,"169,050,993","37,107"
Stromae,Alors On Danse,"168,939,691","153,433"
Cardi B,Press,"168,866,284","48,260"
mgk,Glass House,"168,574,334","56,418"
Koffee,Toast,"168,518,595","49,366"
Mau y Ricky,Mi Mala,"168,513,624","21,066"
Lewis Capaldi,One,"168,154,219","33,562"
Farruko,Delincuente,"168,141,915","37,795"
Maffio,Cristina,"167,894,726","22,000"
Marília Mendonça,Sem Sal,"167,826,945","45,099"
Wiley,Boasty,"167,275,918","37,650"
Sech,Miss Lonely,"166,571,735","61,026"
KAROL G,Punto G,"165,977,518","28,179"
Ava Max,Torn,"165,935,370","21,649"
AVAION,Pieces,"165,720,106","82,626"
Destiny Rogers,Tomboy,"165,433,373","75,725"
JayDaYoungan,23 Island,"165,356,888","75,551"
Nicki Minaj,MEGATRON,"165,310,691","19,683"
Marília Mendonça,Bem Pior Que Eu,"165,198,274","95,899"
Jake Owen,Made For You,"165,188,536","47,671"
Anitta,Combatchy,"164,907,929","49,982"
Ari Lennox,Shea Butter Baby,"164,862,659","46,300"
Lil Tecca,Shots,"164,296,448","54,228"
Sigala,Wish You Well,"164,245,904","25,840"
ScHoolboy Q,Numb Numb Juice,"164,120,712","32,919"
ITZY,ICY,"163,977,731","34,739"
Billie Eilish,WHEN I WAS OLDER,"163,959,224","26,240"
Maximillian,Beautiful Scars,"163,915,104","28,170"
Trippie Redd,Love Me More,"163,854,689","21,228"
Marca MP,Te Apuesto,"163,792,506","71,799"
Samra,Wieder Lila,"163,773,539","22,904"
James Blake,Mile High,"163,527,483","75,240"
Hot Shade,Dive,"163,008,404","61,377"
WayV,Love Talk,"162,808,718","68,613"
Pharmacist,North Memphis,"162,594,600","41,411"
Maggie Rogers,Love You For A Long Time,"162,528,816","61,350"
Alfredo Olivas,El Sillón,"161,943,549","185,259"
Post Malone,Myself,"161,935,033","24,792"
Jay Wheeler,Dime Que Sí,"161,846,016","148,071"
MC Kevin o Chris,Ela É do Tipo,"161,323,578","146,972"
Felipe Araújo,Espaçosa Demais,"161,284,831","18,996"
BLACKPINK,Kick It,"161,140,814","60,295"
Stray Kids,MIROH,"160,930,274","48,615"
Riley Green,There Was This Girl,"160,677,356","118,975"
Summer Walker,Body,"160,327,979","86,262"
Dadá Boladão,Surtada,"160,282,506","28,637"
Bazzi,Focus,"160,151,162","19,123"
C. Tangana,No Te Debí Besar,"160,080,825","71,541"
Bizarrap,"Trueno: Bzrp Freestyle Sessions, Vol. 6","159,968,988","81,321"
Lost Frequencies,Melody,"159,958,219","43,082"
Arijit Singh,"Main Dhoondne Ko Zamaane Mein (From ""Heartless"")","159,870,042","139,839"
Paloma Mami,Fingías,"159,858,546","26,662"
TINI,22,"159,707,670","40,412"
Jul,La bandite,"159,544,923","114,284"
Offset,Legacy,"159,280,029","23,621"
Sia,No New Friends,"159,045,876","15,669"
Feby Putri,Halu,"158,795,897","112,479"
Marília Mendonça,Bebaça,"158,756,916","68,074"
Mahen,Pura Pura Lupa,"158,739,045","289,674"
Paulo Londra,No Puedo,"158,040,105","98,136"
Gradur,Ne reviens pas,"158,030,296","30,148"
Post Malone,I Know,"157,966,704","43,498"
mrld,An Art Gallery Could Never Be As Unique As You,"157,932,069","184,932"
Ghostemane,I duckinf hatw you,"157,882,583","57,354"
Gustavo Mioto,Com Ou Sem Mim,"157,579,659","79,670"
L7NNON,Perdição,"157,511,675","110,883"
NF,Leave Me Alone,"157,393,681","30,374"
Jessie Reyez,IMPORTED,"157,221,692","28,187"
Ninho,Goutte d'eau,"156,846,692","60,846"
Snoh Aalegra,I Want You Around,"156,841,401","75,547"
Marracash,CRUDELIA,"156,546,873","64,187"
The Chainsmokers,Family,"156,385,579","17,365"
YoungBoy Never Broke Again,Self Control,"156,369,437","31,323"
Khalid,Right Back,"156,359,058","14,574"
Lana Del Rey,Love song,"156,333,596","68,865"
Rvssian,B11,"156,260,189","24,691"
Madison Beer,Dear Society,"156,254,580","17,564"
ILLENIUM,In Your Arms,"156,233,485","19,088"
Sam Hunt,Kinfolks,"156,231,955","55,463"
Ben&Ben,Araw-Araw,"156,149,956","106,439"
Drax Project,Woke Up Late,"156,071,247","22,441"
Wale,On Chill,"155,417,895","47,508"
Hungria,Um Pedido,"155,153,695","97,771"
Eladio Carrion,Mi Error,"155,126,994","36,553"
FKJ,Ylang Ylang,"155,022,867","81,623"
DJ Snake,Magenta Riddim,"154,937,482","35,600"
Lewis Capaldi,when the party's over,"154,774,282","31,684"
Tory Lanez,Jerry Sprunger,"154,531,460","37,044"
Ruben,Lay By Me,"154,227,296","22,636"
Jack Harlow,THRU THE NIGHT,"154,159,739","59,501"
Kevin Kaarl,Si Supieras,"154,097,921","79,634"
Dave,Professor X,"153,939,438","54,927"
美波,カワキヲアメク,"153,856,895","87,079"
Dean Lewis,Stay Awake,"153,588,541","16,323"
The Head And The Heart,Honeybee,"153,352,036","62,999"
Doja Cat,Juicy,"152,660,712","24,658"
Luan Santana,quando a bad bater,"152,489,683","24,989"
Slipknot,Nero Forte,"152,349,804","92,907"
LUM!X,Monster,"151,086,793","35,081"
FINNEAS,I Lost a Friend,"151,025,705","31,981"
Abraham Mateo,¿Qué Ha Pasao'?,"150,866,528","35,117"
Vegedream,Elle est bonne sa mère,"150,718,167","60,935"
Pixote,Nem de Graça / Saudade Arregaça,"150,260,571","102,509"
Surf Curse,Disco,"150,097,929","124,385"
True Damage,GIANTS,"149,794,466","35,266"
DJ Khaled,Just Us,"149,408,497","40,662"
Camilo,Tutu,"149,274,197","22,142"
BTS,Dream Glow (BTS World Original Soundtrack) (Pt. 1),"148,868,126","24,488"
NCT DREAM,BOOM,"148,463,374","37,160"
Taylor Swift,Soon You’ll Get Better,"148,440,943","62,048"
SAYGRACE,Boys Ain't Shit,"148,265,193","12,718"
La La Love You,El Fin del Mundo,"148,253,159","168,644"
Joyner Lucas,ADHD,"148,032,162","30,298"
Dua Lipa,Swan Song,"147,792,789","17,034"
LA YOUNG,Como Estrellas,"147,542,045","54,426"
Ninho,Putana,"147,450,363","103,450"
NF,PAID MY DUES,"146,948,959","36,612"
BTS,Heartbeat (BTS World Original Soundtrack),"146,753,076","26,865"
December Avenue,Huling Sandali (Tayo Sa Huling Buwan Ng Taon Official Soundtrack),"146,368,477","91,006"
Comethazine,SOLVED THE PROBLEM,"146,285,166","44,723"
Ke Personajes,Cómo estás,"146,240,236","46,809"
Bryson Tiller,Blame,"146,220,920","70,154"
Rich Music LTD,Feel Me,"146,027,189","41,622"
Melanie Martinez,Lunchbox Friends,"145,846,900","89,444"
Bastille,Joy,"145,618,914","12,799"
Kevin Kaarl,Abrazado a Ti,"145,596,784","120,295"
Pashanim,Hauseingang,"145,509,891","92,913"
The Kid LAROI,Let Her Go,"145,411,068","21,572"
Lil Uzi Vert,That's a Rack,"145,116,348","11,420"
SAINt JHN,Trap [Feat. Lil Baby],"145,079,455","30,719"
Lil Tecca,Amigo,"144,965,628","87,651"
Ben&Ben,Make It With You,"144,960,709","63,470"
IU,Blueming,"144,949,693","62,470"
Kelly Clarkson,Broken & Beautiful,"144,942,972","26,125"
Alok,All The Lies,"144,848,182","13,020"
WILLOW,Time Machine,"144,838,363","35,304"
DTF,Me Gusta,"144,592,251","94,658"
Neo Pistea,Tumbando el Club,"144,492,993","66,948"
PnB Rock,MIDDLE CHILD,"144,419,648","39,450"
Grupo Firme,El Mundo a Tus Pies,"144,254,718","70,901"
Tyga,Girls Have Fun,"144,023,107","16,251"
NF,The Search,"143,900,898","62,747"
Coez,È sempre bello,"143,772,906","46,578"
"Tyler, The Creator",IGOR'S THEME,"143,706,233","65,390"
Rhys Lewis,No Right To Love You,"143,631,832","15,107"
Beyoncé,ALREADY,"143,569,625","44,057"
SiR,Hair Down,"143,461,683","72,866"
December Avenue,Bulong,"143,431,424","115,480"
Lil Tjay,Ruthless,"143,381,282","36,752"
Rick Ross,Gold Roses,"143,210,205","19,978"
Flo Milli,Beef FloMix,"143,197,574","59,148"
Freddie Dredd,All Alone,"143,037,454","45,676"
Zé Neto & Cristiano,Estado Decadente,"142,950,734","23,003"
I Prevail,Hurricane,"142,883,610","74,362"
Diego & Victor Hugo,Áudio,"142,866,829","39,221"
KAYTRANADA,10%,"142,860,587","75,560"
Brooks & Dunn,Brand New Man,"142,752,089","78,413"
Flume,Rushing Back,"142,417,868","30,148"
Arijit Singh,Pal Pal Dil Ke Paas,"142,264,187","78,232"
Omar Montes,Alocao (With Bad Gyal),"142,035,328","27,318"
Young M.A,BIG,"141,709,796","41,574"
Ed Sheeran,Nothing On You,"141,614,017","18,273"
Benji & Fede,Dove e quando,"141,419,880","38,375"
UPSAHL,Drugs,"141,107,187","32,423"
Cavetown,Home,"141,091,311","52,211"
Jerome,Light,"140,939,439","15,361"
Blake Shelton,Nobody But You (Duet with Gwen Stefani),"140,885,031","40,962"
J Balvin,YO LE LLEGO,"140,766,645","20,289"
Dave,Screwface Capital,"140,666,534","77,786"
Yung Gravy,Whip A Tesla,"140,648,600","16,996"
Becky G,La Respuesta,"140,556,092","14,390"
Micro TDH,Dime Cuantas Veces,"140,540,904","62,470"
2KBABY,Old Streets,"140,461,120","23,737"
The Lumineers,Gloria,"140,074,920","57,504"
Yovie Widianto,Adu Rayu,"140,016,186","60,180"
Glass Animals,Tokyo Drifting,"139,818,380","42,823"
Future,First Off,"139,688,118","26,283"
IZA,Meu talismã,"139,340,115","57,522"
Serena,Safari,"139,273,503","62,505"
Leo Santana,Contatinho,"139,212,950","20,730"
Free Nationals,Time,"139,140,510","66,984"
Sal Priadi,Amin Paling Serius,"139,138,635","217,492"
YouNotUs,Narcotic,"139,077,681","14,474"
Alessia Cara,Ready,"139,076,857","6,816"
French Montana,Writing on the Wall,"138,949,898","13,564"
Galantis,Faith,"138,752,325","16,714"
Gambi,POPOPOP,"138,397,320","45,848"
Adriel Favela,Miami Vibe,"138,229,421","34,175"
Melanie Martinez,Nurse's Office,"138,216,594","71,266"
Apache 207,Wieso tust Du dir das an?,"138,111,922","32,842"
iann dior,molly,"137,930,395","25,616"
Roddy Ricch,Tip Toe,"137,902,116","11,581"
"Tyler, The Creator",PUPPET,"137,785,000","64,933"
MC Kevin o Chris,Evoluiu,"137,766,858","104,929"
Sigrid,Strangers,"137,761,819","16,241"
Rocco Hunt,Ti volevo dedicare,"137,641,017","46,226"
Trippie Redd,Leray,"137,514,383","112,670"
GAMPER & DADONI,Gimme! Gimme! Gimme!,"136,978,875","50,694"
Fred De Palma,Se iluminaba,"136,847,243","23,487"
